Date,Year,Temp Avg (°C),Precipitation (mm),Windspeed (km/h),Humidity (%),Temp Avg (°C)_norm,Precipitation (mm)_norm,Windspeed (km/h)_norm,Humidity (%)_norm,Qty (Sales)_BRUSHETTA CLASSICA - 2502,Qty (Sales)_FOC ROSEMARY - 7512,Qty (Sales)_LASAGNE - 3513,Qty (Sales)_MOZZARELLA FRITTA - 2003,Qty (Sales)_NONNAS BURGER - 6502,Qty (Sales)_ONION RINGS - 7507,Qty (Sales)_PENNE ARRABBIATA - 3500,Qty (Sales)_PENNE CON POLLO - 3507,Qty (Sales)_PENNE SALSICCIA - 3506,Qty (Sales)_PZ MARGHERITA - 4500,Qty (Sales)_PZ MESSICANA - 4504,Qty (Sales)_RIBEYE STEAK - 6501,Qty (Sales)_SKINNY FRIES - 7510,Qty (Sales)_SPAG BOLGNESE - 3504,Qty (Sales)_SPAG CARBONARA - 3503,Qty (Sales)_SPAG POMODORO - 3502,Qty (Sales)_TA FOC ROSE - 25600,Qty (Sales)_TA LASAGNE - 25200,Qty (Sales)_TA MARG PZ - 25300,Qty (Sales)_TA NONNAS BURGER - 25106,Qty (Sales)_TA PENNE ARRABBIATA - 25208,Qty (Sales)_TA PENNE POLLO - 25206,Qty (Sales)_TA PENNE SALSICCIA - 25204,Qty (Sales)_TA SKINNY FRIES - 25505,Qty (Sales)_TA SPAG BOLOGNESE - 25203,Qty (Sales)_TA SPAG CARBONARA - 25202,Qty (Sales)_TA SPAG POMODORO - 25209,Gross Rev._BRUSHETTA CLASSICA - 2502,Gross Rev._FOC ROSEMARY - 7512,Gross Rev._LASAGNE - 3513,Gross Rev._MOZZARELLA FRITTA - 2003,Gross Rev._NONNAS BURGER - 6502,Gross Rev._ONION RINGS - 7507,Gross Rev._PENNE ARRABBIATA - 3500,Gross Rev._PENNE CON POLLO - 3507,Gross Rev._PENNE SALSICCIA - 3506,Gross Rev._PZ MARGHERITA - 4500,Gross Rev._PZ MESSICANA - 4504,Gross Rev._RIBEYE STEAK - 6501,Gross Rev._SKINNY FRIES - 7510,Gross Rev._SPAG BOLGNESE - 3504,Gross Rev._SPAG CARBONARA - 3503,Gross Rev._SPAG POMODORO - 3502,Gross Rev._TA FOC ROSE - 25600,Gross Rev._TA LASAGNE - 25200,Gross Rev._TA MARG PZ - 25300,Gross Rev._TA NONNAS BURGER - 25106,Gross Rev._TA PENNE ARRABBIATA - 25208,Gross Rev._TA PENNE POLLO - 25206,Gross Rev._TA PENNE SALSICCIA - 25204,Gross Rev._TA SKINNY FRIES - 25505,Gross Rev._TA SPAG BOLOGNESE - 25203,Gross Rev._TA SPAG CARBONARA - 25202,Gross Rev._TA SPAG POMODORO - 25209,Net Rev._BRUSHETTA CLASSICA - 2502,Net Rev._FOC ROSEMARY - 7512,Net Rev._LASAGNE - 3513,Net Rev._MOZZARELLA FRITTA - 2003,Net Rev._NONNAS BURGER - 6502,Net Rev._ONION RINGS - 7507,Net Rev._PENNE ARRABBIATA - 3500,Net Rev._PENNE CON POLLO - 3507,Net Rev._PENNE SALSICCIA - 3506,Net Rev._PZ MARGHERITA - 4500,Net Rev._PZ MESSICANA - 4504,Net Rev._RIBEYE STEAK - 6501,Net Rev._SKINNY FRIES - 7510,Net Rev._SPAG BOLGNESE - 3504,Net Rev._SPAG CARBONARA - 3503,Net Rev._SPAG POMODORO - 3502,Net Rev._TA FOC ROSE - 25600,Net Rev._TA LASAGNE - 25200,Net Rev._TA MARG PZ - 25300,Net Rev._TA NONNAS BURGER - 25106,Net Rev._TA PENNE ARRABBIATA - 25208,Net Rev._TA PENNE POLLO - 25206,Net Rev._TA PENNE SALSICCIA - 25204,Net Rev._TA SKINNY FRIES - 25505,Net Rev._TA SPAG BOLOGNESE - 25203,Net Rev._TA SPAG CARBONARA - 25202,Net Rev._TA SPAG POMODORO - 25209,Day of the Week_Friday,Day of the Week_Monday,Day of the Week_Saturday,Day of the Week_Sunday,Day of the Week_Thursday,Day of the Week_Tuesday,Day of the Week_Wednesday,Is_Holiday,Is_Weekend,Month,Quarter,Dish_Type_Side,Dish_Type_Starter,Total_Daily_Sales
2022-01-21,2022,5.5,1.4478,22.7,89.3,-0.8654251969953273,-0.6118360552197329,-0.2465529392182925,0.9054321417796012,4.0,5.0,3.0,4.0,2.0,0.0,2.0,4.0,2.0,6.0,0.0,1.0,9.0,1.0,4.0,4.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,23.8,29.75,29.85,26.0,25.9,0.0,17.9,43.8,21.9,53.7,0.0,22.95,31.05,9.45,39.8,35.8,9.9,0.0,39.0,0.0,0.0,7.8,7.8,12.0,0.0,0.0,0.0,19.83,24.79,24.88,21.67,21.58,0.0,14.92,36.5,18.25,44.75,0.0,19.12,25.88,7.88,33.17,29.83,8.25,0.0,32.5,0.0,0.0,6.5,6.5,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,67.0
2022-01-22,2022,7.0,14.300199999999998,21.6,94.4,-0.5518030793391572,-0.5142058335356008,-0.3619943445782275,1.5604510609730924,11.0,18.0,14.0,18.0,6.0,1.0,11.0,12.0,12.0,7.0,1.0,5.0,25.0,5.0,12.0,2.0,2.0,0.0,9.0,3.0,2.0,1.0,3.0,5.0,2.0,4.0,0.0,65.45,107.1,139.3,117.0,77.7,3.95,98.45,131.4,131.4,62.65,11.95,114.75,86.25,47.25,119.4,17.9,9.9,0.0,58.5,23.25,13.0,7.8,23.4,10.0,15.0,30.0,0.0,54.54,89.25,116.08,97.5,64.75,3.29,82.04,109.5,109.5,52.21,9.96,95.62,71.88,39.38,99.5,14.92,8.25,0.0,48.75,19.38,10.83,6.5,19.5,8.33,12.5,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,191.0
2022-01-23,2022,6.1,0.0,27.4,84.1,-0.7399763499328593,-0.6228339260418585,0.2466967018650668,0.2375697143666306,6.0,3.0,4.0,8.0,0.0,0.0,6.0,3.0,5.0,4.0,4.0,3.0,7.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,17.85,39.8,52.0,0.0,0.0,53.7,32.85,54.75,35.8,47.8,68.85,24.15,0.0,69.65,17.9,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75,14.88,33.17,43.33,0.0,0.0,44.75,27.38,45.62,29.83,39.83,57.38,20.12,0.0,58.04,14.92,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,63.0
2022-01-24,2022,6.3,2.2859999999999996,26.5,87.2,-0.6981600675787033,-0.6054688668490287,0.1522446429342109,0.6357184691705179,5.0,2.0,2.0,8.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,29.75,11.9,19.9,52.0,0.0,0.0,35.8,10.95,10.95,8.95,0.0,0.0,13.8,9.45,0.0,0.0,4.95,0.0,26.0,0.0,6.5,7.8,7.8,6.0,15.0,7.5,0.0,24.79,9.92,16.58,43.33,0.0,0.0,29.83,9.12,9.12,7.46,0.0,0.0,11.5,7.88,0.0,0.0,4.12,0.0,21.67,0.0,5.42,6.5,6.5,5.0,12.5,6.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,43.0
2022-01-25,2022,5.4,1.4478,21.8,87.0,-0.8863333381724052,-0.6118360552197329,-0.3410049981491484,0.6100314527315571,4.0,2.0,2.0,5.0,0.0,0.0,3.0,5.0,4.0,4.0,2.0,1.0,3.0,0.0,5.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,4.0,7.0,0.0,0.0,1.0,23.8,11.9,19.9,32.5,0.0,0.0,26.85,54.75,43.8,35.8,23.9,22.95,10.35,0.0,49.75,0.0,9.9,7.5,32.5,0.0,6.5,0.0,31.2,14.0,0.0,0.0,6.5,19.83,9.92,16.58,27.08,0.0,0.0,22.38,45.62,36.5,29.83,19.92,19.12,8.62,0.0,41.46,0.0,8.25,6.25,27.08,0.0,5.42,0.0,26.0,11.67,0.0,0.0,5.42,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,0,0,61.0
2022-01-26,2022,7.5,26.4414,42.0,94.1,-0.4472623734537671,-0.4219780747114602,1.778918991187843,1.5219205363146504,7.0,3.0,2.0,8.0,0.0,0.0,0.0,8.0,6.0,4.0,1.0,0.0,8.0,3.0,5.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,41.65,17.85,19.9,52.0,0.0,0.0,0.0,87.6,65.7,35.8,11.95,0.0,27.6,28.35,49.75,17.9,4.95,7.5,19.5,0.0,0.0,0.0,7.8,0.0,7.5,15.0,0.0,34.71,14.88,16.58,43.33,0.0,0.0,0.0,73.0,54.75,29.83,9.96,0.0,23.0,23.62,41.46,14.92,4.12,6.25,16.25,0.0,0.0,0.0,6.5,0.0,6.25,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0,0,66.0
2022-01-27,2022,6.8,60.731399999999994,33.8,81.6,-0.5936193616933132,-0.161502186819013,0.9183557875955984,-0.0835179911203742,3.0,2.0,6.0,7.0,0.0,0.0,5.0,2.0,2.0,6.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,17.85,11.9,59.7,45.5,0.0,0.0,44.75,21.9,21.9,53.7,35.85,22.95,0.0,0.0,19.9,0.0,0.0,0.0,26.0,0.0,0.0,0.0,7.8,4.0,15.0,15.0,0.0,14.88,9.92,49.75,37.92,0.0,0.0,37.29,18.25,18.25,44.75,29.88,19.12,0.0,0.0,16.58,0.0,0.0,0.0,21.67,0.0,0.0,0.0,6.5,3.33,12.5,12.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,50.0
2022-01-28,2022,6.9,9.5504,39.1,88.6,-0.5727112205162351,-0.5502865676362584,1.4745734679661957,0.8155275842432396,14.0,3.0,7.0,15.0,6.0,0.0,8.0,13.0,19.0,12.0,2.0,3.0,19.0,4.0,7.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,83.3,17.85,69.65,97.5,77.7,0.0,71.6,142.35,208.05,107.4,23.9,68.85,65.55,37.8,69.65,17.9,0.0,7.5,26.0,0.0,6.5,0.0,15.6,8.0,0.0,7.5,0.0,69.42,14.88,58.04,81.25,64.75,0.0,59.67,118.62,173.38,89.5,19.92,57.38,54.62,31.5,58.04,14.92,0.0,6.25,21.67,0.0,5.42,0.0,13.0,6.67,0.0,6.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,147.0
2022-01-29,2022,7.3,38.4556,61.2,79.0,-0.4890786558079232,-0.3307150413980324,3.793896248379439,-0.4174492048268586,15.0,12.0,10.0,14.0,7.0,1.0,15.0,14.0,14.0,18.0,6.0,2.0,29.0,6.0,10.0,3.0,3.0,1.0,7.0,1.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,89.25,71.4,99.5,91.0,90.65,3.95,134.25,153.3,153.3,161.1,71.7,45.9,100.05,56.7,99.5,26.85,14.85,7.5,45.5,7.75,19.5,7.8,15.6,6.0,7.5,0.0,0.0,74.38,59.5,82.92,75.83,75.54,3.29,111.88,127.75,127.75,134.25,59.75,38.25,83.38,47.25,82.92,22.38,12.38,6.25,37.92,6.46,16.25,6.5,13.0,5.0,6.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,198.0
2022-01-30,2022,3.9,152.93339999999998,49.1,87.3,-1.1999554558285754,0.5388885339584563,2.524040789420152,0.6485619773899973,4.0,6.0,4.0,3.0,2.0,1.0,4.0,10.0,11.0,3.0,4.0,1.0,14.0,2.0,4.0,3.0,3.0,2.0,12.0,2.0,0.0,6.0,3.0,9.0,0.0,2.0,0.0,23.8,35.7,39.8,19.5,25.9,3.95,35.8,109.5,120.45,26.85,47.8,22.95,48.3,18.9,39.8,26.85,14.85,15.0,78.0,15.5,0.0,46.8,23.4,18.0,0.0,15.0,0.0,19.83,29.75,33.17,16.25,21.58,3.29,29.83,91.25,100.38,22.38,39.83,19.12,40.25,15.75,33.17,22.38,12.38,12.5,65.0,12.92,0.0,39.0,19.5,15.0,0.0,12.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,115.0
2022-01-31,2022,4.8,46.482,49.8,76.9,-1.0117821852348734,-0.2697443891209855,2.5975035019219286,-0.6871628774359421,3.0,0.0,2.0,3.0,1.0,0.0,5.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,17.85,0.0,19.9,19.5,12.95,0.0,44.75,0.0,21.9,17.9,11.95,0.0,10.35,28.35,9.95,8.95,9.9,7.5,32.5,7.75,0.0,7.8,7.8,6.0,0.0,15.0,0.0,14.88,0.0,16.58,16.25,10.79,0.0,37.29,0.0,18.25,14.92,9.96,0.0,8.62,23.62,8.29,7.46,8.25,6.25,27.08,6.46,0.0,6.5,6.5,5.0,0.0,12.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,43.0
2022-02-01,2022,8.8,39.64939999999999,45.2,79.0,-0.1754565381517529,-0.3216466215973325,2.11474853405311,-0.4174492048268586,4.0,7.0,1.0,2.0,2.0,1.0,5.0,6.0,5.0,7.0,3.0,1.0,5.0,2.0,6.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.8,41.65,9.95,13.0,25.9,3.95,44.75,65.7,54.75,62.65,35.85,22.95,17.25,18.9,59.7,17.9,4.95,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,7.5,0.0,19.83,34.71,8.29,10.83,21.58,3.29,37.29,54.75,45.62,52.21,29.88,19.12,14.38,15.75,49.75,14.92,4.12,0.0,10.83,0.0,0.0,0.0,0.0,1.67,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2,1,0,0,64.0
2022-02-02,2022,8.1,43.307,27.2,94.0,-0.3218135263912992,-0.2938625268888046,0.2257073554359877,1.5090770280951709,6.0,5.0,1.0,5.0,0.0,0.0,3.0,6.0,3.0,0.0,2.0,0.0,6.0,2.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,35.7,29.75,9.95,32.5,0.0,0.0,26.85,65.7,32.85,0.0,23.9,0.0,20.7,18.9,49.75,8.95,0.0,0.0,32.5,0.0,0.0,0.0,7.8,0.0,0.0,7.5,0.0,29.75,24.79,8.29,27.08,0.0,0.0,22.38,54.75,27.38,0.0,19.92,0.0,17.25,15.75,41.46,7.46,0.0,0.0,27.08,0.0,0.0,0.0,6.5,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,1,0,0,52.0
2022-02-03,2022,7.5,108.9152,40.2,90.0,-0.4472623734537671,0.2045146719454111,1.5900148733261312,0.995336699315963,4.0,2.0,1.0,7.0,0.0,1.0,4.0,3.0,5.0,3.0,2.0,0.0,4.0,1.0,4.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,23.8,11.9,9.95,45.5,0.0,3.95,35.8,32.85,54.75,26.85,23.9,0.0,13.8,9.45,39.8,0.0,4.95,0.0,32.5,7.75,6.5,7.8,15.6,0.0,7.5,7.5,19.5,19.83,9.92,8.29,37.92,0.0,3.29,29.83,27.38,45.62,22.38,19.92,0.0,11.5,7.88,33.17,0.0,4.12,0.0,27.08,6.46,5.42,6.5,13.0,0.0,6.25,6.25,16.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,1,0,0,57.0
2022-02-04,2022,2.2,100.2538,28.3,85.1,-1.5553938558389016,0.1387203921148003,0.3411487607959231,0.3660047965614326,7.0,6.0,6.0,13.0,3.0,0.0,11.0,7.0,6.0,6.0,3.0,1.0,13.0,3.0,5.0,1.0,3.0,0.0,5.0,1.0,4.0,2.0,7.0,11.0,1.0,1.0,0.0,41.65,35.7,59.7,84.5,38.85,0.0,98.45,76.65,65.7,53.7,35.85,22.95,44.85,28.35,49.75,8.95,14.85,0.0,32.5,7.75,26.0,15.6,54.6,22.0,7.5,7.5,0.0,34.71,29.75,49.75,70.42,32.38,0.0,82.04,63.88,54.75,44.75,29.88,19.12,37.38,23.62,41.46,7.46,12.38,0.0,27.08,6.46,21.67,13.0,45.5,18.33,6.25,6.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,126.0
2022-02-05,2022,4.4,309.21959999999996,43.8,90.0,-1.0954147499431852,1.726079747441588,1.9678231090495548,0.995336699315963,18.0,13.0,4.0,20.0,4.0,0.0,8.0,6.0,18.0,9.0,5.0,4.0,22.0,3.0,11.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,3.0,5.0,1.0,1.0,0.0,107.1,77.35,39.8,130.0,51.8,0.0,71.6,65.7,197.1,80.55,59.75,91.8,75.9,28.35,109.45,8.95,4.95,0.0,52.0,7.75,0.0,0.0,23.4,10.0,7.5,7.5,0.0,89.25,64.46,33.17,108.33,43.17,0.0,59.67,54.75,164.25,67.12,49.79,76.5,63.25,23.62,91.21,7.46,4.12,0.0,43.33,6.46,0.0,0.0,19.5,8.33,6.25,6.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,2,1,0,0,166.0
2022-02-06,2022,2.5,148.6916,34.7,86.6,-1.4926694323076677,0.50666670190065,1.0128078465264552,0.5586574198536356,12.0,5.0,5.0,10.0,2.0,0.0,11.0,3.0,12.0,10.0,4.0,1.0,16.0,6.0,8.0,1.0,2.0,4.0,9.0,0.0,5.0,2.0,3.0,8.0,3.0,2.0,2.0,71.4,29.75,49.75,65.0,25.9,0.0,98.45,32.85,131.4,89.5,47.8,22.95,55.2,56.7,79.6,8.95,9.9,30.0,58.5,0.0,32.5,15.6,23.4,16.0,22.5,15.0,13.0,59.5,24.79,41.46,54.17,21.58,0.0,82.04,27.38,109.5,74.58,39.83,19.12,46.0,47.25,66.33,7.46,8.25,25.0,48.75,0.0,27.08,13.0,19.5,13.33,18.75,12.5,10.83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,2,1,0,0,146.0
2022-02-07,2022,5.0,25.8318,37.7,88.8,-0.9699659028807174,-0.4266087571628815,1.327648042962642,0.8412146006822003,6.0,2.0,2.0,5.0,1.0,0.0,1.0,6.0,6.0,10.0,2.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,35.7,11.9,19.9,32.5,12.95,0.0,8.95,65.7,65.7,89.5,23.9,0.0,20.7,0.0,49.75,0.0,4.95,0.0,6.5,0.0,0.0,0.0,7.8,0.0,15.0,7.5,0.0,29.75,9.92,16.58,27.08,10.79,0.0,7.46,54.75,54.75,74.58,19.92,0.0,17.25,0.0,41.46,0.0,4.12,0.0,5.42,0.0,0.0,0.0,6.5,0.0,12.5,6.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,58.0
2022-02-08,2022,6.5,126.8984,33.8,84.1,-0.6563437852245472,0.3411198042623391,0.9183557875955984,0.2375697143666306,2.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,11.9,23.8,39.8,19.5,12.95,0.0,8.95,10.95,43.8,8.95,11.95,0.0,13.8,9.45,19.9,17.9,9.9,0.0,6.5,15.5,6.5,7.8,15.6,0.0,0.0,7.5,0.0,9.92,19.83,33.17,16.25,10.79,0.0,7.46,9.12,36.5,7.46,9.96,0.0,11.5,7.88,16.58,14.92,8.25,0.0,5.42,12.92,5.42,6.5,13.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2,1,0,0,41.0
2022-02-09,2022,3.6,165.07459999999998,32.5,86.4,-1.2626798793598095,0.6311162927825968,0.7819250358065846,0.5329704034146767,4.0,2.0,1.0,5.0,1.0,0.0,5.0,4.0,6.0,4.0,3.0,1.0,7.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,23.8,11.9,9.95,32.5,12.95,0.0,44.75,43.8,65.7,35.8,35.85,22.95,24.15,18.9,9.95,0.0,4.95,7.5,13.0,0.0,6.5,7.8,7.8,4.0,0.0,0.0,0.0,19.83,9.92,8.29,27.08,10.79,0.0,37.29,36.5,54.75,29.83,29.88,19.12,20.12,15.75,8.29,0.0,4.12,6.25,10.83,0.0,5.42,6.5,6.5,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,1,0,0,55.0
2022-02-10,2022,2.7,147.26919999999998,39.2,84.6,-1.4508531499535116,0.4958617761806669,1.4850681411807356,0.3017872554640317,6.0,3.0,3.0,5.0,0.0,0.0,3.0,2.0,7.0,7.0,5.0,0.0,9.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,35.7,17.85,29.85,32.5,0.0,0.0,26.85,21.9,76.65,62.65,59.75,0.0,31.05,28.35,19.9,0.0,9.9,0.0,13.0,0.0,0.0,15.6,7.8,2.0,7.5,15.0,0.0,29.75,14.88,24.88,27.08,0.0,0.0,22.38,18.25,63.88,52.21,49.79,0.0,25.88,23.62,16.58,0.0,8.25,0.0,10.83,0.0,0.0,13.0,6.5,1.67,6.25,12.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,1,0,0,66.0
2022-02-11,2022,1.5,16.1036,39.4,85.6,-1.7017508440784477,-0.5005067312834796,1.5060574876098145,0.4302223376588336,7.0,8.0,16.0,12.0,5.0,0.0,6.0,7.0,17.0,14.0,4.0,3.0,20.0,7.0,7.0,0.0,1.0,0.0,8.0,1.0,2.0,0.0,1.0,6.0,0.0,1.0,0.0,41.65,47.6,159.2,78.0,64.75,0.0,53.7,76.65,186.15,125.3,47.8,68.85,69.0,66.15,69.65,0.0,4.95,0.0,52.0,7.75,13.0,0.0,7.8,12.0,0.0,7.5,0.0,34.71,39.67,132.67,65.0,53.96,0.0,44.75,63.88,155.12,104.42,39.83,57.38,57.5,55.12,58.04,0.0,4.12,0.0,43.33,6.46,10.83,0.0,6.5,10.0,0.0,6.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,153.0
2022-02-12,2022,7.1,163.14419999999998,42.0,88.7,-0.5308949381620792,0.6164524650197629,1.778918991187843,0.8283710924627209,13.0,8.0,8.0,20.0,6.0,0.0,11.0,15.0,15.0,12.0,6.0,5.0,27.0,6.0,9.0,2.0,0.0,4.0,11.0,0.0,5.0,2.0,2.0,10.0,4.0,0.0,1.0,77.35,47.6,79.6,130.0,77.7,0.0,98.45,164.25,164.25,107.4,71.7,114.75,93.15,56.7,89.55,17.9,0.0,30.0,71.5,0.0,32.5,15.6,15.6,20.0,30.0,0.0,6.5,64.46,39.67,66.33,108.33,64.75,0.0,82.04,136.88,136.88,89.5,59.75,95.62,77.62,47.25,74.62,14.92,0.0,25.0,59.58,0.0,27.08,13.0,13.0,16.67,25.0,0.0,5.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,2,1,0,0,202.0
2022-02-13,2022,5.5,400.0246,29.0,93.1,-0.8654251969953273,2.4158584876012172,0.4146114732976999,1.3934854541198485,5.0,7.0,3.0,9.0,2.0,1.0,9.0,2.0,7.0,5.0,2.0,0.0,15.0,5.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,2.0,2.0,6.0,0.0,1.0,0.0,29.75,41.65,29.85,58.5,25.9,3.95,80.55,21.9,76.65,44.75,23.9,0.0,51.75,47.25,19.9,8.95,4.95,7.5,32.5,0.0,0.0,15.6,15.6,12.0,0.0,7.5,0.0,24.79,34.71,24.88,48.75,21.58,3.29,67.12,18.25,63.88,37.29,19.92,0.0,43.12,39.38,16.58,7.46,4.12,6.25,27.08,0.0,0.0,13.0,13.0,10.0,0.0,6.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,2,1,0,0,93.0
2022-02-14,2022,5.0,102.51439999999998,26.2,86.6,-0.9699659028807174,0.1558925062054875,0.1207606232905921,0.5586574198536356,7.0,4.0,3.0,7.0,0.0,0.0,4.0,6.0,3.0,5.0,2.0,0.0,9.0,2.0,5.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,41.65,23.8,29.85,45.5,0.0,0.0,35.8,65.7,32.85,44.75,23.9,0.0,31.05,18.9,49.75,17.9,4.95,7.5,0.0,7.75,13.0,0.0,7.8,4.0,0.0,0.0,0.0,34.71,19.83,24.88,37.92,0.0,0.0,29.83,54.75,27.38,37.29,19.92,0.0,25.88,15.75,41.46,14.92,4.12,6.25,0.0,6.46,10.83,0.0,6.5,3.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,67.0
2022-02-15,2022,4.2,190.4746,34.1,87.6,-1.1372310322973411,0.8240613949251505,0.9498398072392176,0.6870925020484376,3.0,4.0,5.0,5.0,2.0,0.0,2.0,6.0,5.0,4.0,2.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,17.85,23.8,49.75,32.5,25.9,0.0,17.9,65.7,54.75,35.8,23.9,0.0,10.35,0.0,29.85,26.85,4.95,0.0,6.5,0.0,13.0,7.8,0.0,0.0,7.5,0.0,0.0,14.88,19.83,41.46,27.08,21.58,0.0,14.92,54.75,45.62,29.83,19.92,0.0,8.62,0.0,24.88,22.38,4.12,0.0,5.42,0.0,10.83,6.5,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2,1,0,0,53.0
2022-02-16,2022,7.2,488.7976,54.6,87.5,-0.5099867969850012,3.090201619589442,3.101247816219828,0.6742489938289581,2.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,11.9,5.95,29.85,13.0,0.0,0.0,8.95,21.9,10.95,35.8,0.0,22.95,6.9,18.9,9.95,0.0,9.9,7.5,19.5,0.0,0.0,7.8,15.6,4.0,0.0,7.5,0.0,9.92,4.96,24.88,10.83,0.0,0.0,7.46,18.25,9.12,29.83,0.0,19.12,5.75,15.75,8.29,0.0,8.25,6.25,16.25,0.0,0.0,6.5,13.0,3.33,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,1,0,0,34.0
